restaurant_id,name,zone_id,district,category,price_level,base_prep_time_mean_min,base_prep_time_std_min,capacity_tier,has_consistent_promo,promo_pattern,matchday_sensitivity,latency_pressure_factor
R0247,Chamberi Express 0247,Z07,Chamberí,fast_food,2,11.0,1.7,small,false,none,medium,0.77
R0248,Bernabeu Tokyo 0248,Z05,Chamartín,sushi,3,17.5,3.7,small,false,none,high,1.13
R0249,Norte Zen 0249,Z06,Tetuán,sushi,2,20.7,4.2,small,true,healthy_lunch,high,0.85
R0250,Bernabeu District 0250,Z05,Chamartín,burger,1,13.2,2.5,medium,true,lunch_combo,medium,1.26
R0251,Villa Express 0251,Z18,Villa de Vallecas,grocery_convenience,2,6.7,1.4,medium,true,healthy_lunch,medium,1.01
R0252,Central Corner 0252,Z01,Centro,fast_food,4,10.2,2.1,small,false,none,low,1.09
R0253,River Express 0253,Z02,Arganzuela,fast_food,1,10.9,1.7,medium,false,none,low,1.22
R0254,Monte Go 0254,Z08,Fuencarral-El Pardo,fast_food,1,9.0,2.0,medium,false,none,low,0.85
R0255,Golden Sakura 0255,Z04,Salamanca,sushi,4,21.0,4.8,medium,false,none,low,0.95
R0256,Chamberi Express 0256,Z07,Chamberí,grocery_convenience,1,6.9,1.7,medium,false,none,medium,0.83
R0257,Morata Tapas 0257,Z14,Moratalaz,spanish_tapas,2,16.7,2.6,large,false,random_flash,low,0.95
R0258,Metropolitano Taquería 0258,Z20,San Blas-Canillejas,mexican,2,14.0,2.6,small,true,taco_tuesday_2x1,medium,1.23
R0259,Usera Express 0259,Z12,Usera,fast_food,2,11.5,2.1,medium,false,random_flash,medium,0.73
R0260,Norte Sakura 0260,Z06,Tetuán,sushi,2,21.2,4.4,medium,false,none,medium,0.82
R0261,Chamberi Taquería 0261,Z07,Chamberí,mexican,1,14.3,2.9,large,false,random_flash,medium,1.06
R0262,Metropolitano Taberna 0262,Z20,San Blas-Canillejas,spanish_tapas,1,18.4,3.1,medium,false,none,high,0.86
R0263,Usera Go 0263,Z12,Usera,fast_food,2,11.1,2.3,small,true,lunch_combo,low,0.97
R0264,Chamberi Express 0264,Z07,Chamberí,grocery_convenience,2,6.7,1.7,small,false,none,high,1.45
R0265,Cara Kebab 0265,Z11,Carabanchel,kebab,2,8.7,1.6,medium,false,none,high,1.26
R0266,Chamberi Express 0266,Z07,Chamberí,fast_food,2,10.9,1.9,small,false,none,medium,1.11
R0267,Chamberi Burger 0267,Z07,Chamberí,burger,3,14.6,2.8,small,false,none,low,1.19
R0268,River Express 0268,Z02,Arganzuela,grocery_convenience,1,6.4,1.3,small,false,random_flash,low,0.9
R0269,Villa Wrap 0269,Z18,Villa de Vallecas,kebab,3,9.2,2.0,medium,false,none,low,1.04
R0270,Bernabeu Hub 0270,Z05,Chamartín,fast_food,2,11.0,2.2,small,false,none,high,1.34
R0271,Horta Churro 0271,Z16,Hortaleza,dessert,2,7.0,1.7,small,false,none,low,0.98
R0272,Chamberi Corner 0272,Z07,Chamberí,fast_food,2,12.3,1.6,small,true,lunch_combo,medium,1.26
R0273,Horta Roll 0273,Z16,Hortaleza,sushi,2,21.3,4.4,small,true,healthy_lunch,medium,0.7
R0274,Central Corner 0274,Z01,Centro,fast_food,2,10.5,1.9,medium,true,weekend_discount,low,0.95
R0275,Latina Smash 0275,Z10,Latina,burger,1,15.9,2.1,small,false,random_flash,low,0.77
R0276,Cara Shawarma 0276,Z11,Carabanchel,kebab,2,8.9,1.5,small,false,none,low,0.7
R0277,Latina Pizzeria 0277,Z10,Latina,pizza,2,16.1,2.4,small,true,lunch_combo,medium,1.03
R0278,Monte Bodega 0278,Z08,Fuencarral-El Pardo,spanish_tapas,1,19.2,2.7,large,false,none,high,1.22
R0279,Lineal Burger 0279,Z15,Ciudad Lineal,burger,1,15.1,2.4,medium,true,weekend_discount,low,0.96
R0280,Park Go 0280,Z03,Retiro,fast_food,3,10.8,2.2,small,false,none,high,0.92
R0281,Central Slice 0281,Z01,Centro,pizza,1,16.2,3.1,medium,false,random_flash,medium,1.09
R0282,Golden Cookie 0282,Z04,Salamanca,dessert,2,8.5,1.8,large,true,weekend_discount,low,1.18
R0283,Metropolitano Market 0283,Z20,San Blas-Canillejas,grocery_convenience,2,7.6,1.4,small,false,none,high,0.77
R0284,Bernabeu Mesón 0284,Z05,Chamartín,spanish_tapas,3,16.7,3.0,medium,false,random_flash,low,1.15
R0285,Morata Burger 0285,Z14,Moratalaz,burger,3,15.0,2.5,medium,true,weekend_discount,medium,1.03
R0286,Morata Pizzeria 0286,Z14,Moratalaz,pizza,2,16.9,2.5,medium,true,weekend_discount,low,1.13
R0287,Usera Express 0287,Z12,Usera,fast_food,3,10.0,1.9,large,true,weekend_discount,medium,0.97
R0288,River Tapas 0288,Z02,Arganzuela,spanish_tapas,2,19.4,2.6,small,false,none,low,1.1
R0289,Norte Bodega 0289,Z06,Tetuán,spanish_tapas,1,17.9,2.6,medium,false,none,medium,1.07
R0290,Park Wasabi 0290,Z03,Retiro,sushi,2,19.6,3.9,medium,false,none,medium,1.24
R0291,Lineal Pizzeria 0291,Z15,Ciudad Lineal,pizza,2,17.7,2.6,small,true,weekend_discount,medium,1.09
R0292,Monte Fresh 0292,Z08,Fuencarral-El Pardo,healthy,3,12.8,2.4,medium,false,none,medium,1.39
R0293,River Tapas 0293,Z02,Arganzuela,spanish_tapas,1,19.4,2.6,medium,false,none,low,0.7
R0294,Cara Loco 0294,Z11,Carabanchel,mexican,3,15.7,2.4,medium,false,none,medium,1.28
R0295,Horta Tapas 0295,Z16,Hortaleza,spanish_tapas,1,17.4,3.1,medium,false,none,high,1.03
R0296,Usera Grill 0296,Z12,Usera,burger,3,13.9,2.1,medium,false,random_flash,low,1.19
R0297,Chamberi Gelato 0297,Z07,Chamberí,dessert,1,7.9,1.6,large,false,random_flash,medium,1.2
R0298,Lineal Taberna 0298,Z15,Ciudad Lineal,spanish_tapas,2,17.2,3.0,large,false,none,medium,1.17
R0299,Park Slice 0299,Z03,Retiro,pizza,1,16.3,3.1,medium,true,lunch_combo,low,0.86
R0300,Golden Express 0300,Z04,Salamanca,fast_food,2,10.9,2.3,small,false,none,medium,1.43
R0301,Horta Bodega 0301,Z16,Hortaleza,spanish_tapas,3,18.6,2.7,small,false,none,medium,0.99
R0302,Aravaca Fresh 0302,Z09,Moncloa-Aravaca,healthy,3,11.2,1.8,large,false,none,low,0.91
R0303,Bernabeu Sushi 0303,Z05,Chamartín,sushi,2,20.8,4.0,small,false,none,medium,1.08
R0304,Bernabeu Smash 0304,Z05,Chamartín,burger,1,14.7,2.1,small,false,random_flash,high,1.33
R0305,Central Roots 0305,Z01,Centro,healthy,3,12.5,1.8,small,false,none,low,1.19
R0306,Metropolitano Doner 0306,Z20,San Blas-Canillejas,kebab,2,7.8,1.9,small,false,none,low,0.86
R0307,Norte Fresh 0307,Z06,Tetuán,healthy,1,11.8,2.5,small,false,none,low,0.7
R0308,Central Grill 0308,Z01,Centro,kebab,2,7.7,1.5,medium,false,random_flash,low,0.93
R0309,Park Sweet 0309,Z03,Retiro,dessert,3,7.5,1.7,small,true,weekend_discount,low,0.74
R0310,Bernabeu Mesón 0310,Z05,Chamartín,spanish_tapas,2,16.8,3.6,large,false,none,high,1.29
R0311,Monte Corner 0311,Z08,Fuencarral-El Pardo,fast_food,2,10.0,1.8,medium,false,none,high,0.86
R0312,Central Burger 0312,Z01,Centro,burger,1,14.4,2.6,medium,false,none,medium,1.25
R0313,Latina Wrap 0313,Z10,Latina,kebab,2,8.2,1.9,medium,true,healthy_lunch,medium,1.11
R0314,Metropolitano Napoli 0314,Z20,San Blas-Canillejas,pizza,2,15.9,2.6,small,true,weekend_discount,medium,0.86
R0315,Horta Hub 0315,Z16,Hortaleza,fast_food,1,12.1,2.1,medium,true,weekend_discount,medium,1.18
R0316,Latina Go 0316,Z10,Latina,grocery_convenience,2,6.8,1.5,medium,true,healthy_lunch,low,1.17
R0317,Park Cookie 0317,Z03,Retiro,dessert,2,8.6,1.6,medium,false,random_flash,medium,1.05
R0318,Usera Box 0318,Z12,Usera,fast_food,2,9.3,2.1,medium,false,none,low,0.88
R0319,Norte Burrito 0319,Z06,Tetuán,mexican,2,13.1,2.6,large,true,taco_tuesday_2x1,medium,1.15
R0320,Monte Azteca 0320,Z08,Fuencarral-El Pardo,mexican,1,13.9,3.2,small,true,taco_tuesday_2x1,medium,0.94
R0321,Central Box 0321,Z01,Centro,fast_food,2,11.9,2.3,small,false,none,low,1.1
R0322,Central Roma 0322,Z01,Centro,pizza,2,16.7,3.3,small,false,none,low,0.93
R0323,Morata Express 0323,Z14,Moratalaz,fast_food,1,10.0,2.4,large,false,random_flash,medium,0.84
R0324,Bernabeu Loco 0324,Z05,Chamartín,mexican,3,12.9,2.8,medium,true,taco_tuesday_2x1,high,1.36
R0325,Latina Garden 0325,Z10,Latina,healthy,1,12.5,1.9,medium,false,none,low,0.9
R0326,Central Bodega 0326,Z01,Centro,spanish_tapas,3,19.1,3.2,large,false,random_flash,medium,0.8
R0327,Vallecas Bodega 0327,Z13,Puente de Vallecas,spanish_tapas,1,16.8,2.6,small,false,none,low,1.13
R0328,Morata Sweet 0328,Z14,Moratalaz,dessert,2,8.3,1.8,small,false,none,low,1.13
R0329,Central Grill 0329,Z01,Centro,burger,3,14.0,2.8,medium,true,lunch_combo,low,1.3
R0330,Chamberi Kebab 0330,Z07,Chamberí,kebab,2,9.0,1.8,large,false,none,medium,1.31
R0331,Bernabeu Bodega 0331,Z05,Chamartín,spanish_tapas,4,17.7,2.9,small,false,none,low,0.96
R0332,Horta Brothers 0332,Z16,Hortaleza,kebab,1,8.6,2.1,large,false,none,low,0.82
R0333,River Burger 0333,Z02,Arganzuela,burger,1,12.5,2.6,medium,true,lunch_combo,low,0.73
R0334,Horta Zen 0334,Z16,Hortaleza,sushi,2,19.9,3.8,small,false,none,low,0.7
R0335,Horta Pizzeria 0335,Z16,Hortaleza,pizza,2,15.7,2.8,small,true,lunch_combo,medium,1.27
R0336,Bernabeu Brothers 0336,Z05,Chamartín,kebab,2,9.6,2.1,medium,false,none,medium,1.35
R0337,Cara Roots 0337,Z11,Carabanchel,healthy,1,11.4,2.4,small,false,none,low,1.0
R0338,Aero Bodega 0338,Z21,Barajas,spanish_tapas,2,18.2,3.3,large,false,none,medium,1.22
R0339,Horta LaPlaza 0339,Z16,Hortaleza,spanish_tapas,1,18.4,2.7,medium,false,none,medium,1.05
R0340,Cara Pizza 0340,Z11,Carabanchel,pizza,1,16.3,2.7,large,true,lunch_combo,low,1.36
R0341,Chamberi Go 0341,Z07,Chamberí,fast_food,3,9.6,1.7,large,false,random_flash,low,0.88
R0342,Norte Pizza 0342,Z06,Tetuán,pizza,3,17.7,2.6,large,false,none,low,1.46
R0343,Park Churro 0343,Z03,Retiro,dessert,3,7.2,1.6,medium,true,weekend_discount,medium,1.02
R0344,Morata Grill 0344,Z14,Moratalaz,burger,2,14.0,2.5,medium,true,lunch_combo,low,0.92
R0345,Norte Express 0345,Z06,Tetuán,fast_food,2,12.3,2.2,medium,true,weekend_discount,high,0.88
R0346,Vallecas Smash 0346,Z13,Puente de Vallecas,burger,1,14.8,2.2,small,true,weekend_discount,low,1.13
R0347,Chamberi Azteca 0347,Z07,Chamberí,mexican,2,15.3,2.5,large,true,taco_tuesday_2x1,medium,0.72
R0348,Metropolitano Gelato 0348,Z20,San Blas-Canillejas,dessert,1,8.3,1.6,small,false,random_flash,high,1.51
R0349,Usera Taberna 0349,Z12,Usera,spanish_tapas,3,18.0,2.5,large,false,none,low,1.22
R0350,Central Garden 0350,Z01,Centro,healthy,3,12.4,2.3,small,false,none,high,1.2
R0351,Norte Bites 0351,Z06,Tetuán,fast_food,1,10.7,2.3,small,false,none,high,0.94
R0352,River Express 0352,Z02,Arganzuela,fast_food,2,11.2,2.4,small,true,lunch_combo,medium,0.7
R0353,Monte Dessert 0353,Z08,Fuencarral-El Pardo,dessert,3,8.0,1.9,large,false,none,low,1.01
R0354,Park Bites 0354,Z03,Retiro,fast_food,1,10.8,2.1,medium,false,none,medium,0.7
R0355,Central Tapas 0355,Z01,Centro,spanish_tapas,4,17.0,2.9,small,false,none,low,1.31
R0356,Central Box 0356,Z01,Centro,fast_food,1,10.6,2.1,large,true,weekend_discount,low,1.25
R0357,Park Roma 0357,Z03,Retiro,pizza,2,14.6,3.1,medium,false,none,medium,1.23
R0358,Usera Express 0358,Z12,Usera,fast_food,1,11.6,2.1,medium,false,random_flash,low,0.89
R0359,Latina Dessert 0359,Z10,Latina,dessert,4,8.9,1.5,small,true,weekend_discount,medium,1.3
R0360,Bernabeu Roots 0360,Z05,Chamartín,healthy,3,12.0,1.9,large,false,none,medium,0.81
R0361,Usera Wrap 0361,Z12,Usera,kebab,2,9.0,1.9,small,false,none,low,1.17
R0362,Aero Box 0362,Z21,Barajas,fast_food,3,10.3,2.0,small,false,none,medium,0.99
R0363,Bernabeu Stack 0363,Z05,Chamartín,burger,2,13.5,2.1,medium,false,none,high,0.96
R0364,Horta Sushi 0364,Z16,Hortaleza,sushi,4,21.0,3.8,small,false,none,low,0.97
R0365,Lineal Now 0365,Z15,Ciudad Lineal,grocery_convenience,1,6.7,1.6,large,false,none,high,0.99
R0366,Golden Roll 0366,Z04,Salamanca,sushi,4,19.3,3.8,medium,true,healthy_lunch,medium,0.93
R0367,Central Pizzeria 0367,Z01,Centro,pizza,4,15.7,3.0,small,true,weekend_discount,medium,1.31
R0368,Vallecas Green 0368,Z13,Puente de Vallecas,healthy,1,12.1,2.4,small,false,none,medium,1.09
R0369,Bernabeu Tapas 0369,Z05,Chamartín,spanish_tapas,4,18.7,3.3,medium,false,none,low,0.9
R0370,River Roll 0370,Z02,Arganzuela,sushi,2,19.7,4.1,large,false,none,low,0.94
R0371,Usera Grill 0371,Z12,Usera,burger,1,13.4,2.2,large,true,lunch_combo,low,0.79
R0372,Usera Patty 0372,Z12,Usera,burger,3,14.9,2.0,small,false,none,low,0.96
R0373,Bernabeu Fresh 0373,Z05,Chamartín,healthy,4,12.9,1.8,medium,false,random_flash,high,1.0
R0374,Cara Now 0374,Z11,Carabanchel,grocery_convenience,3,7.3,1.6,medium,false,none,low,1.2
R0375,Aravaca Now 0375,Z09,Moncloa-Aravaca,grocery_convenience,1,7.0,1.4,medium,false,none,low,0.7
R0376,Central Box 0376,Z01,Centro,fast_food,1,10.9,2.4,medium,true,weekend_discount,high,1.41
R0377,Morata Stack 0377,Z14,Moratalaz,burger,1,14.1,2.8,medium,false,none,low,0.92
R0378,Aravaca District 0378,Z09,Moncloa-Aravaca,burger,1,13.1,2.3,large,false,none,medium,0.7
R0379,Aravaca Hub 0379,Z09,Moncloa-Aravaca,fast_food,1,11.9,2.0,small,false,random_flash,low,0.74
R0380,Norte Taquería 0380,Z06,Tetuán,mexican,2,13.4,2.5,small,false,random_flash,medium,0.7
R0381,Park Burrito 0381,Z03,Retiro,mexican,1,12.9,2.3,medium,true,taco_tuesday_2x1,low,1.14
R0382,Vical Hub 0382,Z19,Vicálvaro,fast_food,2,11.1,2.3,small,false,none,medium,0.75
R0383,Central Fit 0383,Z01,Centro,healthy,3,12.1,2.1,small,false,none,medium,1.16
R0384,Golden Smash 0384,Z04,Salamanca,burger,2,13.5,2.5,medium,false,random_flash,low,1.52
R0385,Cara Hub 0385,Z11,Carabanchel,fast_food,2,11.8,2.1,large,false,random_flash,medium,0.86
R0386,Villa Go 0386,Z18,Villa de Vallecas,grocery_convenience,1,7.0,1.5,medium,false,none,low,0.96
R0387,Chamberi Pizzeria 0387,Z07,Chamberí,pizza,2,13.7,2.4,large,false,random_flash,high,1.06
R0388,Central Bowl 0388,Z01,Centro,healthy,4,11.7,2.1,medium,false,none,low,1.14
R0389,Cara Now 0389,Z11,Carabanchel,grocery_convenience,2,7.8,1.2,small,false,random_flash,medium,1.04
R0390,Central Bodega 0390,Z01,Centro,spanish_tapas,3,17.0,2.8,small,true,healthy_lunch,high,1.16
R0391,Vallecas Box 0391,Z13,Puente de Vallecas,fast_food,2,10.9,2.3,small,false,none,medium,0.93
R0392,River Taberna 0392,Z02,Arganzuela,spanish_tapas,2,18.1,2.6,small,false,none,low,0.96
R0393,Horta Pizzeria 0393,Z16,Hortaleza,pizza,1,15.1,3.1,medium,true,lunch_combo,low,0.7
R0394,Aravaca Taco 0394,Z09,Moncloa-Aravaca,mexican,1,12.2,2.8,small,true,taco_tuesday_2x1,low,0.92
R0395,Vallecas District 0395,Z13,Puente de Vallecas,burger,3,14.3,2.5,small,true,weekend_discount,low,1.09
R0396,Aravaca Bites 0396,Z09,Moncloa-Aravaca,fast_food,2,10.5,1.7,small,false,none,low,0.95
R0397,Bernabeu Box 0397,Z05,Chamartín,fast_food,2,10.9,1.8,medium,true,lunch_combo,medium,1.17
R0398,Usera Bites 0398,Z12,Usera,fast_food,2,10.7,1.6,small,true,weekend_discount,low,1.17
R0399,Chamberi Casa 0399,Z07,Chamberí,spanish_tapas,3,17.4,2.9,medium,false,none,high,1.28
R0400,Cara Hub 0400,Z11,Carabanchel,fast_food,3,11.5,1.8,large,true,weekend_discount,medium,1.17
R0401,Central Taco 0401,Z01,Centro,mexican,3,11.6,2.4,small,true,taco_tuesday_2x1,low,0.95
R0402,Monte Doner 0402,Z08,Fuencarral-El Pardo,kebab,2,9.2,2.0,small,false,none,low,1.31
R0403,Norte Taquería 0403,Z06,Tetuán,mexican,1,15.5,2.9,medium,true,taco_tuesday_2x1,medium,0.89
R0404,Aravaca Cantina 0404,Z09,Moncloa-Aravaca,mexican,2,12.2,2.4,medium,true,taco_tuesday_2x1,medium,1.02
R0405,Central Smash 0405,Z01,Centro,burger,2,15.4,2.0,medium,true,weekend_discount,low,0.92
R0406,Latina District 0406,Z10,Latina,burger,1,13.5,2.5,small,false,random_flash,low,0.97
R0407,Monte Slice 0407,Z08,Fuencarral-El Pardo,pizza,2,14.9,2.8,medium,false,random_flash,low,1.29
R0408,Park Burger 0408,Z03,Retiro,burger,2,13.9,2.1,medium,false,none,low,1.1
R0409,Norte Pizza 0409,Z06,Tetuán,pizza,2,15.4,2.4,medium,true,weekend_discount,high,1.02
R0410,Aravaca District 0410,Z09,Moncloa-Aravaca,burger,2,14.3,2.1,large,false,random_flash,medium,0.94
R0411,Metropolitano Brothers 0411,Z20,San Blas-Canillejas,kebab,2,9.6,1.6,medium,false,none,medium,0.7
R0412,Golden Slice 0412,Z04,Salamanca,pizza,3,16.3,3.0,small,false,none,medium,1.0
R0413,Chamberi Doner 0413,Z07,Chamberí,kebab,2,9.1,1.8,large,false,none,low,1.12
R0414,Latina Stack 0414,Z10,Latina,burger,2,14.7,2.6,small,false,random_flash,low,0.85
R0415,Monte Box 0415,Z08,Fuencarral-El Pardo,fast_food,2,10.4,1.6,medium,true,weekend_discount,low,0.98
R0416,Lineal Napoli 0416,Z15,Ciudad Lineal,pizza,2,17.5,2.9,medium,true,lunch_combo,low,0.81
R0417,Villa Bites 0417,Z18,Villa de Vallecas,fast_food,3,10.6,2.2,medium,false,random_flash,medium,1.06
R0418,Central Brothers 0418,Z01,Centro,kebab,3,8.8,1.7,medium,false,random_flash,low,1.15
R0419,Aravaca Brothers 0419,Z09,Moncloa-Aravaca,kebab,2,9.2,1.8,small,false,none,low,1.22
R0420,Aero Taquería 0420,Z21,Barajas,mexican,2,14.2,2.3,small,false,random_flash,low,1.27
R0421,River Loco 0421,Z02,Arganzuela,mexican,2,12.0,2.2,small,false,random_flash,low,0.82
R0422,Lineal Roll 0422,Z15,Ciudad Lineal,sushi,2,21.9,3.3,small,false,none,low,1.05
R0423,Latina Taquería 0423,Z10,Latina,mexican,3,14.5,2.3,medium,true,taco_tuesday_2x1,low,1.11
R0424,Vical Cantina 0424,Z19,Vicálvaro,mexican,1,12.1,2.4,small,true,taco_tuesday_2x1,medium,0.87
R0425,Central Hub 0425,Z01,Centro,fast_food,3,10.6,2.1,medium,false,none,high,1.24
R0426,River Stack 0426,Z02,Arganzuela,burger,3,12.8,2.2,medium,true,weekend_discount,low,1.38
R0427,Aravaca Patty 0427,Z09,Moncloa-Aravaca,burger,2,13.1,2.2,small,false,random_flash,medium,0.92
R0428,Monte Bodega 0428,Z08,Fuencarral-El Pardo,spanish_tapas,2,19.3,3.3,medium,false,none,low,0.95
R0429,Chamberi Taco 0429,Z07,Chamberí,mexican,2,13.0,3.0,small,false,random_flash,low,1.28
R0430,Norte Napoli 0430,Z06,Tetuán,pizza,1,16.3,2.3,medium,false,none,high,0.88
R0431,Vical Tokyo 0431,Z19,Vicálvaro,sushi,1,20.2,4.4,large,false,random_flash,low,0.95
R0432,Golden Smash 0432,Z04,Salamanca,burger,2,14.2,2.5,small,true,weekend_discount,low,1.23
R0433,Cara Grill 0433,Z11,Carabanchel,kebab,1,9.9,2.1,small,false,none,low,0.7
R0434,Verde Loco 0434,Z17,Villaverde,mexican,2,15.0,2.5,small,true,weekend_discount,high,0.96
R0435,Lineal Roll 0435,Z15,Ciudad Lineal,sushi,1,19.5,4.4,medium,true,healthy_lunch,medium,1.29
R0436,Bernabeu Box 0436,Z05,Chamartín,fast_food,2,10.5,2.1,small,false,random_flash,high,1.02
R0437,Chamberi Shawarma 0437,Z07,Chamberí,kebab,2,8.4,2.0,small,false,none,medium,1.19
R0438,Aravaca Now 0438,Z09,Moncloa-Aravaca,grocery_convenience,1,7.3,1.3,medium,false,none,medium,1.08
R0439,Metropolitano Go 0439,Z20,San Blas-Canillejas,fast_food,1,8.8,2.3,medium,false,none,medium,1.0
R0440,Bernabeu Azteca 0440,Z05,Chamartín,mexican,1,13.4,2.4,small,false,none,high,1.16
R0441,Vallecas Smash 0441,Z13,Puente de Vallecas,burger,2,14.6,1.9,small,false,none,low,0.94
R0442,Golden Taquería 0442,Z04,Salamanca,mexican,2,13.7,2.5,medium,false,random_flash,medium,1.08
R0443,Central Wrap 0443,Z01,Centro,kebab,2,9.2,2.0,small,false,none,low,1.19
R0444,Horta Express 0444,Z16,Hortaleza,fast_food,2,10.6,2.2,medium,true,lunch_combo,low,1.24
R0445,Morata Now 0445,Z14,Moratalaz,grocery_convenience,2,7.5,1.3,small,false,none,low,0.96
R0446,Vical Green 0446,Z19,Vicálvaro,healthy,1,11.7,2.5,medium,true,healthy_lunch,low,1.05
R0447,Monte Market 0447,Z08,Fuencarral-El Pardo,grocery_convenience,1,7.4,1.7,small,false,random_flash,medium,1.22
R0448,Latina Express 0448,Z10,Latina,fast_food,1,10.3,1.9,medium,false,none,low,0.7
R0449,Golden Sakura 0449,Z04,Salamanca,sushi,3,19.8,4.4,large,false,none,medium,0.99
R0450,Monte Gelato 0450,Z08,Fuencarral-El Pardo,dessert,2,8.2,1.7,small,true,lunch_combo,high,0.82
R0451,Lineal Bodega 0451,Z15,Ciudad Lineal,spanish_tapas,1,16.5,3.0,medium,false,random_flash,low,0.94
R0452,Lineal Kebab 0452,Z15,Ciudad Lineal,kebab,2,9.5,1.8,small,false,none,medium,1.34
R0453,Lineal Burger 0453,Z15,Ciudad Lineal,burger,2,14.1,2.8,medium,false,random_flash,medium,1.31
R0454,Vallecas Taberna 0454,Z13,Puente de Vallecas,spanish_tapas,1,18.5,2.5,medium,false,none,low,1.04
R0455,Chamberi Slice 0455,Z07,Chamberí,pizza,1,15.4,2.4,small,false,none,low,1.07
R0456,Golden Corner 0456,Z04,Salamanca,fast_food,2,10.0,2.0,small,false,random_flash,high,1.25
R0457,Central Casa 0457,Z01,Centro,spanish_tapas,2,18.1,3.0,small,false,none,low,1.03
R0458,Lineal Box 0458,Z15,Ciudad Lineal,fast_food,1,11.1,2.2,small,true,lunch_combo,low,0.81
R0459,Monte Go 0459,Z08,Fuencarral-El Pardo,grocery_convenience,1,8.1,1.3,medium,false,none,low,0.9
R0460,River Tokyo 0460,Z02,Arganzuela,sushi,1,23.0,3.5,small,false,none,medium,0.77
R0461,Park Burger 0461,Z03,Retiro,burger,2,14.1,2.5,medium,false,random_flash,medium,1.47
R0462,Morata Patty 0462,Z14,Moratalaz,burger,1,12.6,2.9,medium,true,weekend_discount,low,0.72
R0463,Usera Casa 0463,Z12,Usera,spanish_tapas,2,17.5,3.2,small,false,none,low,1.21
R0464,Central Pizzeria 0464,Z01,Centro,pizza,1,16.9,2.7,small,false,random_flash,medium,0.98
R0465,Park Pizzeria 0465,Z03,Retiro,pizza,2,16.8,3.2,small,false,random_flash,low,0.82
R0466,Lineal Burrito 0466,Z15,Ciudad Lineal,mexican,1,12.4,2.4,small,false,none,low,0.87
R0467,Golden Roots 0467,Z04,Salamanca,healthy,4,12.2,2.3,medium,false,random_flash,medium,0.99
R0468,Norte Pizza 0468,Z06,Tetuán,pizza,2,17.6,2.4,large,true,weekend_discount,medium,1.14
R0469,River Burrito 0469,Z02,Arganzuela,mexican,2,11.6,2.4,small,false,random_flash,medium,0.95
R0470,Vical Patty 0470,Z19,Vicálvaro,burger,3,14.4,2.5,small,false,none,low,0.82
R0471,Lineal Tapas 0471,Z15,Ciudad Lineal,spanish_tapas,3,18.0,2.5,small,false,none,low,1.05
R0472,River Fit 0472,Z02,Arganzuela,healthy,2,12.4,2.2,large,false,none,low,1.25
R0473,Vallecas LaPlaza 0473,Z13,Puente de Vallecas,spanish_tapas,2,16.6,3.5,small,false,random_flash,medium,1.07
R0474,Bernabeu Bites 0474,Z05,Chamartín,fast_food,2,10.7,2.4,small,true,lunch_combo,medium,1.23
R0475,Chamberi Fit 0475,Z07,Chamberí,healthy,3,11.3,2.1,medium,false,none,medium,1.05
R0476,Metropolitano Go 0476,Z20,San Blas-Canillejas,fast_food,4,10.3,2.4,small,true,lunch_combo,high,0.88
R0477,Horta Box 0477,Z16,Hortaleza,fast_food,3,11.7,2.1,medium,true,weekend_discount,low,0.9
R0478,Park Stack 0478,Z03,Retiro,burger,2,14.0,2.5,medium,true,weekend_discount,medium,1.15
R0479,Bernabeu Wasabi 0479,Z05,Chamartín,sushi,4,20.4,4.7,medium,false,none,medium,0.88
R0480,Aravaca Go 0480,Z09,Moncloa-Aravaca,fast_food,3,10.3,1.9,large,true,weekend_discount,low,1.32
R0481,Vallecas Tapas 0481,Z13,Puente de Vallecas,spanish_tapas,2,17.8,3.0,small,false,none,medium,0.96
R0482,Usera Box 0482,Z12,Usera,fast_food,2,10.4,2.1,medium,true,weekend_discount,medium,1.12
R0483,Norte Go 0483,Z06,Tetuán,fast_food,2,11.0,1.8,small,true,lunch_combo,medium,0.77
